127.0.0.1 - - [14/May/2023:11:23:23 +0200] "GET / HTTP/1.1" 404 687
0:0:0:0:0:0:0:1 - - [14/May/2023:11:23:35 +0200] "GET /favicon.ico HTTP/1.1" 404 698
0:0:0:0:0:0:0:1 - - [14/May/2023:11:23:42 +0200] "GET /proyecto/pagina_caballos.jsp HTTP/1.1" 200 4616
0:0:0:0:0:0:0:1 - - [14/May/2023:11:23:42 +0200] "GET /proyecto/1.js HTTP/1.1" 404 704
0:0:0:0:0:0:0:1 - - [14/May/2023:11:23:42 +0200] "GET /proyecto/pagina_caballos.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/May/2023:11:23:49 +0200] "GET /proyecto/caballos_clase?1=Marijuli HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [14/May/2023:11:23:50 +0200] "GET /proyecto/caballos_clase.jsp HTTP/1.1" 200 806
0:0:0:0:0:0:0:1 - - [14/May/2023:11:23:50 +0200] "GET /proyecto/caballos_clase.css HTTP/1.1" 200 685
0:0:0:0:0:0:0:1 - - [14/May/2023:11:25:41 +0200] "GET /proyecto/pagina_caballos.jsp HTTP/1.1" 200 4616
0:0:0:0:0:0:0:1 - - [14/May/2023:11:25:41 +0200] "GET /proyecto/1.js HTTP/1.1" 404 704
0:0:0:0:0:0:0:1 - - [14/May/2023:11:25:46 +0200] "GET /proyecto/caballos_clase?1=Marijuli HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [14/May/2023:11:25:46 +0200] "GET /proyecto/caballos_clase.jsp HTTP/1.1" 200 836
0:0:0:0:0:0:0:1 - - [14/May/2023:11:25:46 +0200] "GET /proyecto/caballos_clase.css HTTP/1.1" 200 753
0:0:0:0:0:0:0:1 - - [14/May/2023:11:28:06 +0200] "GET /proyecto/pagina_caballos.jsp HTTP/1.1" 200 4616
0:0:0:0:0:0:0:1 - - [14/May/2023:11:28:06 +0200] "GET /proyecto/1.js HTTP/1.1" 404 704
0:0:0:0:0:0:0:1 - - [14/May/2023:11:28:09 +0200] "GET /proyecto/caballos_clase?1=Marijuli HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [14/May/2023:11:28:09 +0200] "GET /proyecto/caballos_clase.jsp HTTP/1.1" 200 869
0:0:0:0:0:0:0:1 - - [14/May/2023:11:28:09 +0200] "GET /proyecto/caballos_clase.css HTTP/1.1" 200 816
0:0:0:0:0:0:0:1 - - [14/May/2023:11:28:19 +0200] "GET /proyecto/pagina_caballos.jsp HTTP/1.1" 200 4616
0:0:0:0:0:0:0:1 - - [14/May/2023:11:28:19 +0200] "GET /proyecto/1.js HTTP/1.1" 404 704
0:0:0:0:0:0:0:1 - - [14/May/2023:11:28:21 +0200] "GET /proyecto/caballos_clase?1=Marijuli HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [14/May/2023:11:28:21 +0200] "GET /proyecto/caballos_clase.jsp HTTP/1.1" 200 869
0:0:0:0:0:0:0:1 - - [14/May/2023:11:28:21 +0200] "GET /proyecto/caballos_clase.css HTTP/1.1" 200 817
0:0:0:0:0:0:0:1 - - [14/May/2023:11:30:04 +0200] "GET /proyecto/pagina_caballos.jsp HTTP/1.1" 200 4616
0:0:0:0:0:0:0:1 - - [14/May/2023:11:30:04 +0200] "GET /proyecto/1.js HTTP/1.1" 404 704
0:0:0:0:0:0:0:1 - - [14/May/2023:11:30:06 +0200] "GET /proyecto/caballos_clase?1=Marijuli HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [14/May/2023:11:30:07 +0200] "GET /proyecto/caballos_clase.jsp HTTP/1.1" 200 898
0:0:0:0:0:0:0:1 - - [14/May/2023:11:30:07 +0200] "GET /proyecto/caballos_clase.css HTTP/1.1" 200 881
0:0:0:0:0:0:0:1 - - [14/May/2023:11:30:15 +0200] "GET /proyecto/pagina_caballos.jsp HTTP/1.1" 200 4616
0:0:0:0:0:0:0:1 - - [14/May/2023:11:30:15 +0200] "GET /proyecto/1.js HTTP/1.1" 404 704
0:0:0:0:0:0:0:1 - - [14/May/2023:11:30:17 +0200] "GET /proyecto/caballos_clase?1=Marijuli HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [14/May/2023:11:30:17 +0200] "GET /proyecto/caballos_clase.jsp HTTP/1.1" 200 898
0:0:0:0:0:0:0:1 - - [14/May/2023:11:30:17 +0200] "GET /proyecto/caballos_clase.css HTTP/1.1" 200 883
0:0:0:0:0:0:0:1 - - [14/May/2023:11:30:22 +0200] "GET /proyecto/caballos_clase?1=Chiquelo&enviar=Enviar HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [14/May/2023:11:30:22 +0200] "GET /proyecto/caballos_clase.jsp HTTP/1.1" 200 1331
0:0:0:0:0:0:0:1 - - [14/May/2023:11:30:22 +0200] "GET /proyecto/caballos_clase.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/May/2023:11:31:59 +0200] "GET /proyecto/pagina_caballos.jsp HTTP/1.1" 200 4616
0:0:0:0:0:0:0:1 - - [14/May/2023:11:31:59 +0200] "GET /proyecto/1.js HTTP/1.1" 404 704
0:0:0:0:0:0:0:1 - - [14/May/2023:11:32:01 +0200] "GET /proyecto/caballos_clase?1=Marijuli HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [14/May/2023:11:32:02 +0200] "GET /proyecto/caballos_clase.jsp HTTP/1.1" 200 891
0:0:0:0:0:0:0:1 - - [14/May/2023:11:32:02 +0200] "GET /proyecto/caballos_clase.css HTTP/1.1" 200 902
0:0:0:0:0:0:0:1 - - [14/May/2023:11:32:06 +0200] "GET /proyecto/caballos_clase?1=Chiquelo&enviar=Enviar HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [14/May/2023:11:32:06 +0200] "GET /proyecto/caballos_clase.jsp HTTP/1.1" 200 1324
0:0:0:0:0:0:0:1 - - [14/May/2023:11:32:06 +0200] "GET /proyecto/caballos_clase.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/May/2023:11:32:09 +0200] "GET /proyecto/caballos_clase?1=Leticia&enviar=Enviar HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [14/May/2023:11:32:09 +0200] "GET /proyecto/caballos_clase.jsp HTTP/1.1" 200 447
0:0:0:0:0:0:0:1 - - [14/May/2023:11:32:09 +0200] "GET /proyecto/caballos_clase.css HTTP/1.1" 304 -
